date,session_id,user_id,source,medium,device_category,country,sessions,pageviews,bounce,session_duration_sec,transactions,revenue
2024-02-24,S104543,U2174,google,cpc,desktop,Canada,1,12,0,459,0,0.0
2024-04-05,S104544,U2164,bing,email,mobile,India,1,4,1,549,0,0.0
2024-05-12,S104545,U2092,bing,cpc,mobile,United Kingdom,1,11,0,1699,1,365.42
2024-02-05,S104546,U2283,facebook,referral,desktop,Australia,1,13,1,922,0,0.0
2024-04-19,S104547,U3011,email,none,desktop,Canada,1,12,0,1437,0,0.0
2024-06-25,S104548,U1845,direct,organic,mobile,United Kingdom,1,4,0,850,0,0.0
2024-04-15,S104549,U2991,facebook,organic,desktop,India,1,13,0,916,0,0.0
2024-02-27,S104550,U1520,facebook,organic,desktop,Australia,1,13,1,1245,0,0.0
2024-02-08,S104551,U5466,facebook,none,mobile,Australia,1,1,0,1656,2,82.04
2024-03-20,S104552,U6538,instagram,email,mobile,India,1,6,0,464,0,0.0
2024-04-06,S104553,U5196,email,none,mobile,United Kingdom,1,4,0,92,0,0.0
2024-04-22,S104554,U5756,instagram,none,desktop,United States,1,11,1,1269,0,0.0
2024-03-01,S104555,U6777,instagram,organic,mobile,United Kingdom,1,10,0,163,0,0.0
2024-05-16,S104556,U1242,facebook,none,mobile,Canada,1,10,0,987,0,0.0
2024-01-06,S104557,U3800,direct,organic,mobile,Canada,1,5,1,648,0,0.0
2024-04-18,S104558,U5607,facebook,email,mobile,United Kingdom,1,14,1,1214,0,0.0
2024-02-04,S104559,U3896,google,referral,mobile,Canada,1,11,0,1311,0,0.0
2024-02-08,S104560,U3602,direct,organic,mobile,United States,1,9,0,454,0,0.0
2024-05-29,S104561,U3273,instagram,cpc,desktop,United States,1,4,0,1581,0,0.0
2024-06-17,S104562,U2541,bing,referral,desktop,Australia,1,1,0,387,0,0.0
2024-04-27,S104563,U7357,bing,email,desktop,Canada,1,11,0,1428,0,0.0
2024-01-05,S104564,U3765,email,referral,mobile,United Kingdom,1,9,0,1624,0,0.0
2024-06-18,S104565,U3114,linkedin,organic,tablet,Australia,1,5,1,1062,0,0.0
2024-03-27,S104566,U5491,email,email,desktop,United States,1,10,0,1040,0,0.0
2024-03-16,S104567,U5707,direct,cpc,desktop,Australia,1,13,1,226,0,0.0
2024-06-06,S104568,U4083,instagram,organic,mobile,India,1,12,0,1170,1,160.73
2024-02-26,S104569,U6356,direct,organic,desktop,Canada,1,13,0,1063,0,0.0
2024-05-06,S104570,U2857,direct,email,desktop,United Kingdom,1,11,0,891,0,0.0
2024-01-29,S104571,U1769,bing,email,desktop,United States,1,7,1,548,1,96.41
2024-06-13,S104572,U2422,facebook,referral,desktop,Australia,1,3,0,378,1,59.43
2024-03-27,S104573,U1406,google,cpc,mobile,United Kingdom,1,4,0,1759,0,0.0
2024-05-20,S104574,U3972,linkedin,referral,desktop,Canada,1,12,0,1457,0,0.0
2024-06-08,S104575,U2872,instagram,referral,desktop,United Kingdom,1,10,0,1688,0,0.0
2024-02-15,S104576,U6599,direct,organic,mobile,Canada,1,9,0,604,0,0.0
2024-04-25,S104577,U3694,linkedin,email,desktop,Canada,1,10,1,1057,1,401.96
2024-04-21,S104578,U3269,direct,organic,desktop,Canada,1,13,1,357,1,398.94
2024-05-30,S104579,U6275,bing,cpc,mobile,Australia,1,1,0,541,0,0.0
2024-02-14,S104580,U5749,google,referral,mobile,Canada,1,12,1,960,0,0.0
2024-05-24,S104581,U7571,bing,cpc,desktop,United Kingdom,1,11,0,159,0,0.0
2024-04-13,S104582,U2181,linkedin,email,desktop,India,1,5,1,616,0,0.0
2024-03-25,S104583,U6072,instagram,email,desktop,United Kingdom,1,8,0,513,0,0.0
2024-05-13,S104584,U2439,direct,none,mobile,Australia,1,10,1,387,0,0.0
2024-04-17,S104585,U4053,google,cpc,desktop,Canada,1,7,1,414,0,0.0
2024-01-18,S104586,U7514,bing,organic,desktop,India,1,14,1,283,0,0.0
2024-04-03,S104587,U6463,linkedin,cpc,desktop,Australia,1,14,0,864,1,189.36
2024-05-29,S104588,U4333,bing,referral,mobile,United States,1,4,0,1220,0,0.0
2024-02-02,S104589,U3897,direct,email,desktop,United States,1,7,1,1766,0,0.0
2024-06-06,S104590,U3903,direct,email,desktop,United States,1,1,1,1733,0,0.0
2024-05-05,S104591,U1228,instagram,cpc,desktop,India,1,6,0,825,0,0.0
2024-06-08,S104592,U4959,google,cpc,desktop,United Kingdom,1,9,0,498,0,0.0
2024-06-18,S104593,U7423,facebook,cpc,mobile,India,1,3,0,522,0,0.0
2024-05-01,S104594,U2893,bing,referral,mobile,India,1,4,0,949,1,227.84
2024-05-17,S104595,U2313,direct,referral,mobile,India,1,8,1,1391,0,0.0
2024-04-24,S104596,U2070,linkedin,organic,mobile,United States,1,12,1,80,0,0.0
2024-06-12,S104597,U1974,bing,cpc,desktop,United Kingdom,1,5,0,1109,0,0.0
2024-06-10,S104598,U2738,instagram,organic,mobile,India,1,5,1,102,1,61.24
2024-01-28,S104599,U4285,instagram,none,desktop,United Kingdom,1,1,0,629,0,0.0
2024-01-11,S104600,U1757,direct,referral,desktop,Canada,1,6,0,81,0,0.0
2024-06-15,S104601,U4095,direct,email,mobile,India,1,14,0,154,0,0.0
2024-02-16,S104602,U1320,direct,none,mobile,India,1,2,1,291,0,0.0
2024-05-06,S104603,U3321,email,email,mobile,India,1,1,1,984,0,0.0
2024-05-26,S104604,U1555,facebook,none,mobile,Canada,1,6,0,1628,0,0.0
2024-04-27,S104605,U5939,direct,organic,tablet,Canada,1,5,0,1601,0,0.0
2024-05-22,S104606,U6432,bing,organic,desktop,United States,1,13,0,1574,0,0.0
2024-05-05,S104607,U2386,bing,referral,tablet,Australia,1,5,0,359,0,0.0
2024-06-04,S104608,U5763,email,email,mobile,United Kingdom,1,9,0,1376,2,50.67
2024-05-31,S104609,U4047,email,none,mobile,Australia,1,12,0,270,1,269.21
2024-03-12,S104610,U3427,google,cpc,mobile,India,1,10,1,1338,0,0.0
2024-04-16,S104611,U7854,linkedin,cpc,mobile,India,1,10,0,1655,1,227.61
2024-05-16,S104612,U7038,direct,referral,mobile,United States,1,13,0,1317,0,0.0
2024-06-23,S104613,U3004,bing,email,desktop,Australia,1,3,0,1352,0,0.0
2024-02-02,S104614,U2930,email,cpc,mobile,India,1,1,0,1258,0,0.0
2024-01-19,S104615,U5841,bing,referral,desktop,Australia,1,14,0,320,1,498.87
2024-03-14,S104616,U5770,bing,referral,desktop,United States,1,14,0,240,0,0.0
2024-06-16,S104617,U3163,email,email,desktop,Australia,1,8,0,1419,0,0.0
2024-06-23,S104618,U7748,facebook,cpc,desktop,United Kingdom,1,12,1,1517,1,92.99
2024-06-05,S104619,U6161,email,cpc,desktop,United States,1,5,0,748,0,0.0
2024-06-26,S104620,U4867,email,cpc,desktop,Australia,1,11,0,351,0,0.0
2024-04-07,S104621,U3426,linkedin,organic,desktop,India,1,5,1,387,0,0.0
2024-05-20,S104622,U4793,email,cpc,desktop,Canada,1,8,0,946,0,0.0
2024-05-08,S104623,U3513,instagram,none,desktop,Canada,1,8,0,123,0,0.0
2024-06-10,S104624,U4803,email,organic,desktop,United States,1,11,0,740,0,0.0
2024-04-02,S104625,U3327,bing,organic,tablet,Canada,1,2,0,198,0,0.0
2024-06-24,S104626,U1617,direct,organic,desktop,United Kingdom,1,3,0,1350,0,0.0
2024-02-17,S104627,U3165,bing,organic,desktop,United States,1,10,0,1792,0,0.0
2024-06-25,S104628,U4308,linkedin,referral,desktop,India,1,10,1,545,0,0.0
2024-03-04,S104629,U7452,instagram,none,desktop,India,1,1,1,127,0,0.0
2024-03-01,S104630,U7243,email,email,mobile,United States,1,3,0,1758,0,0.0
2024-06-05,S104631,U7404,facebook,cpc,desktop,Canada,1,12,0,379,0,0.0
2024-02-08,S104632,U1992,google,organic,desktop,Canada,1,4,0,765,0,0.0
2024-05-07,S104633,U6424,email,email,desktop,India,1,11,0,608,1,244.06
2024-03-28,S104634,U2377,direct,referral,mobile,United Kingdom,1,7,0,1703,1,147.99
2024-01-26,S104635,U5381,google,email,mobile,Canada,1,9,0,870,0,0.0
2024-01-17,S104636,U7471,facebook,organic,desktop,United Kingdom,1,12,0,430,1,585.34
2024-03-11,S104637,U4174,linkedin,none,desktop,Canada,1,5,0,780,0,0.0
2024-01-13,S104638,U7206,linkedin,email,desktop,United States,1,12,0,1504,0,0.0
2024-03-09,S104639,U5782,facebook,organic,mobile,Australia,1,1,0,1528,0,0.0
2024-01-26,S104640,U2305,bing,organic,desktop,India,1,2,0,850,0,0.0
2024-02-18,S104641,U6560,facebook,cpc,desktop,United States,1,10,0,1472,0,0.0
2024-01-07,S104642,U5833,email,cpc,desktop,Canada,1,2,0,1057,0,0.0
2024-02-27,S104643,U4078,direct,none,desktop,India,1,9,0,1377,0,0.0
2024-02-18,S104644,U3686,instagram,cpc,desktop,Australia,1,10,0,398,0,0.0
2024-04-12,S104645,U3983,email,none,desktop,Australia,1,7,0,1667,0,0.0
2024-02-22,S104646,U7054,email,referral,desktop,Canada,1,2,0,1448,0,0.0
2024-03-02,S104647,U6990,email,referral,desktop,India,1,1,0,585,0,0.0
2024-01-17,S104648,U3523,google,cpc,mobile,Canada,1,5,1,1172,0,0.0
2024-06-19,S104649,U4582,google,referral,desktop,Australia,1,12,0,1753,1,127.27
2024-01-25,S104650,U2485,linkedin,email,mobile,United States,1,1,0,1796,0,0.0
2024-05-10,S104651,U3100,email,email,mobile,United States,1,9,0,1034,0,0.0
2024-01-29,S104652,U7897,bing,email,mobile,United Kingdom,1,3,0,995,0,0.0
2024-04-26,S104653,U5581,linkedin,referral,mobile,Australia,1,2,0,1044,1,422.41
2024-06-08,S104654,U4715,direct,email,desktop,Australia,1,14,1,1243,0,0.0
2024-01-26,S104655,U6609,facebook,none,desktop,Canada,1,13,1,1675,0,0.0
2024-05-03,S104656,U3001,google,organic,mobile,United Kingdom,1,6,0,1469,0,0.0
2024-05-23,S104657,U2387,email,cpc,mobile,United Kingdom,1,3,0,843,0,0.0
2024-01-25,S104658,U4183,direct,none,desktop,India,1,5,0,135,1,339.56
2024-02-23,S104659,U7552,linkedin,email,desktop,Canada,1,10,0,194,0,0.0
2024-06-04,S104660,U2030,linkedin,organic,mobile,United States,1,14,1,667,1,268.33
2024-03-13,S104661,U2765,google,cpc,mobile,India,1,8,0,1399,0,0.0
2024-04-29,S104662,U5763,linkedin,none,desktop,United Kingdom,1,10,0,1151,0,0.0
2024-02-25,S104663,U2220,bing,cpc,tablet,United States,1,2,0,1053,1,379.75
2024-03-05,S104664,U5930,linkedin,referral,desktop,Australia,1,12,0,1539,0,0.0
2024-04-02,S104665,U5971,instagram,email,desktop,Canada,1,13,1,360,0,0.0
2024-03-26,S104666,U4806,facebook,none,desktop,United Kingdom,1,5,1,1423,0,0.0
2024-03-20,S104667,U3414,linkedin,none,desktop,Australia,1,11,1,1495,0,0.0
2024-06-17,S104668,U6097,instagram,organic,mobile,United Kingdom,1,8,0,1173,0,0.0
2024-04-17,S104669,U5345,direct,organic,desktop,United States,1,1,0,328,0,0.0
2024-06-27,S104670,U7035,linkedin,organic,desktop,India,1,10,1,885,0,0.0
2024-04-27,S104671,U2618,bing,cpc,desktop,United States,1,10,1,1196,0,0.0
2024-06-05,S104672,U2263,direct,email,desktop,Canada,1,14,0,736,0,0.0
2024-03-23,S104673,U7523,email,cpc,desktop,Canada,1,11,1,1695,1,164.68
2024-05-26,S104674,U1871,linkedin,email,tablet,United Kingdom,1,13,0,1669,0,0.0
2024-06-17,S104675,U1834,google,none,desktop,United States,1,12,0,1146,0,0.0
2024-06-21,S104676,U3822,instagram,cpc,mobile,India,1,13,0,1350,0,0.0
2024-01-15,S104677,U1918,instagram,cpc,desktop,Canada,1,12,0,476,0,0.0
2024-05-10,S104678,U2724,google,cpc,desktop,India,1,4,1,509,0,0.0
2024-05-18,S104679,U7598,facebook,referral,desktop,Australia,1,5,0,763,0,0.0
2024-06-22,S104680,U3413,email,email,desktop,United Kingdom,1,14,1,1765,0,0.0
2024-01-30,S104681,U2313,bing,email,tablet,India,1,10,0,903,1,156.49
2024-02-26,S104682,U6993,instagram,cpc,mobile,United Kingdom,1,12,0,1311,0,0.0
2024-05-25,S104683,U5498,direct,referral,mobile,Australia,1,14,1,551,0,0.0
2024-06-27,S104684,U3105,bing,cpc,mobile,India,1,11,0,1736,2,927.48
2024-05-07,S104685,U3568,instagram,email,mobile,India,1,3,1,1428,0,0.0
2024-02-17,S104686,U6423,email,none,mobile,Australia,1,12,0,1480,0,0.0
2024-05-15,S104687,U2138,facebook,referral,mobile,United States,1,2,0,1154,0,0.0
2024-01-22,S104688,U1209,email,referral,mobile,India,1,12,0,651,1,217.8
2024-01-06,S104689,U2064,direct,cpc,desktop,India,1,3,1,788,0,0.0
2024-04-13,S104690,U5911,email,none,desktop,Canada,1,11,0,273,0,0.0
2024-02-05,S104691,U3220,bing,email,mobile,United States,1,5,0,52,0,0.0
2024-03-19,S104692,U1233,direct,organic,desktop,India,1,7,1,1407,0,0.0
2024-04-25,S104693,U1792,google,email,desktop,Australia,1,2,0,495,1,36.5
2024-02-26,S104694,U7003,linkedin,email,mobile,United Kingdom,1,13,1,1278,1,307.87
2024-02-18,S104695,U6709,google,none,desktop,Australia,1,14,0,894,0,0.0
2024-06-21,S104696,U7936,bing,referral,mobile,United States,1,7,0,1497,0,0.0
2024-03-22,S104697,U4110,linkedin,email,desktop,Canada,1,6,0,298,0,0.0
2024-03-06,S104698,U3166,google,referral,mobile,Canada,1,14,0,562,0,0.0
2024-03-17,S104699,U1334,linkedin,none,desktop,Canada,1,7,0,343,0,0.0
2024-02-14,S104700,U2359,instagram,none,tablet,Australia,1,7,0,149,0,0.0
2024-03-19,S104701,U6735,email,cpc,tablet,United Kingdom,1,9,0,1010,0,0.0
2024-01-20,S104702,U6193,direct,organic,mobile,United Kingdom,1,7,0,1534,0,0.0
2024-05-02,S104703,U2214,linkedin,none,desktop,India,1,14,0,1173,0,0.0
2024-03-07,S104704,U5419,instagram,none,desktop,United Kingdom,1,12,0,739,1,346.26
2024-03-23,S104705,U6886,email,referral,mobile,United Kingdom,1,13,0,165,0,0.0
2024-01-03,S104706,U1283,email,none,mobile,India,1,6,1,1130,0,0.0
2024-03-04,S104707,U1212,facebook,email,mobile,Australia,1,10,0,1407,0,0.0
2024-02-09,S104708,U2658,google,cpc,mobile,Australia,1,8,0,1111,0,0.0
2024-02-28,S104709,U5078,facebook,cpc,desktop,United States,1,7,0,965,0,0.0
2024-03-02,S104710,U6837,bing,email,desktop,Australia,1,6,0,1139,0,0.0
2024-05-11,S104711,U6024,instagram,none,mobile,Canada,1,4,0,30,0,0.0
2024-02-29,S104712,U5847,facebook,organic,mobile,Canada,1,7,1,106,0,0.0
2024-04-25,S104713,U2417,facebook,none,desktop,United States,1,12,1,990,0,0.0
2024-03-15,S104714,U3386,email,cpc,desktop,United Kingdom,1,8,1,1575,0,0.0
2024-05-01,S104715,U6917,instagram,organic,mobile,United States,1,8,0,1497,0,0.0
2024-04-16,S104716,U6141,email,referral,mobile,India,1,12,0,610,1,12.58
2024-04-05,S104717,U2794,direct,referral,desktop,United States,1,12,1,177,0,0.0
2024-03-31,S104718,U6988,linkedin,none,desktop,United States,1,4,0,603,0,0.0
2024-06-06,S104719,U1104,bing,none,desktop,Canada,1,10,1,1578,0,0.0
2024-05-09,S104720,U6585,bing,organic,desktop,India,1,9,0,215,0,0.0
2024-03-02,S104721,U6578,google,organic,mobile,India,1,3,1,1730,0,0.0
2024-02-18,S104722,U6551,email,none,mobile,United States,1,9,1,551,0,0.0
2024-05-16,S104723,U5865,linkedin,cpc,mobile,India,1,3,0,191,0,0.0
2024-04-01,S104724,U7859,google,referral,mobile,India,1,13,0,1343,0,0.0
2024-06-07,S104725,U4893,bing,organic,desktop,Australia,1,7,0,1474,1,515.73
2024-05-03,S104726,U4845,linkedin,cpc,mobile,India,1,4,1,225,0,0.0
2024-03-01,S104727,U4690,facebook,none,tablet,United Kingdom,1,5,1,63,1,259.96
2024-02-17,S104728,U7906,direct,email,mobile,India,1,13,0,1725,0,0.0
2024-06-01,S104729,U7055,facebook,organic,desktop,Canada,1,3,0,1650,0,0.0
2024-06-12,S104730,U7123,direct,email,mobile,Australia,1,2,1,1623,0,0.0
2024-05-15,S104731,U4292,email,cpc,mobile,Canada,1,12,0,437,0,0.0
2024-02-27,S104732,U1378,instagram,referral,desktop,Canada,1,8,1,1350,1,33.8
2024-04-10,S104733,U4293,google,cpc,desktop,United Kingdom,1,14,1,566,0,0.0
2024-04-21,S104734,U4329,google,referral,mobile,Australia,1,7,1,65,1,46.99
2024-06-21,S104735,U5808,instagram,cpc,mobile,United States,1,7,0,1317,0,0.0
2024-03-02,S104736,U4438,linkedin,organic,desktop,India,1,8,0,1435,1,93.97
2024-02-08,S104737,U6468,instagram,organic,desktop,United Kingdom,1,13,0,143,0,0.0
2024-02-27,S104738,U1224,email,email,desktop,United Kingdom,1,1,1,1670,0,0.0
2024-04-08,S104739,U6833,bing,cpc,desktop,United States,1,12,0,634,0,0.0
2024-02-13,S104740,U1737,instagram,cpc,mobile,United Kingdom,1,8,0,1654,0,0.0
2024-01-29,S104741,U1235,direct,email,desktop,United States,1,10,0,472,0,0.0
2024-02-28,S104742,U5278,bing,none,desktop,United States,1,12,0,1216,0,0.0
2024-03-11,S104743,U1711,instagram,cpc,mobile,United States,1,14,1,67,1,199.62
2024-04-01,S104744,U6988,google,cpc,desktop,United Kingdom,1,14,1,121,0,0.0
2024-01-09,S104745,U7587,facebook,cpc,mobile,United States,1,5,0,660,2,261.76
2024-05-06,S104746,U2888,direct,none,desktop,United Kingdom,1,8,0,1776,1,157.03
2024-05-13,S104747,U5718,email,organic,mobile,Australia,1,9,1,701,0,0.0
2024-06-05,S104748,U2259,direct,email,tablet,United States,1,13,0,130,0,0.0
2024-05-24,S104749,U6246,linkedin,none,desktop,United Kingdom,1,2,0,536,0,0.0
2024-05-23,S104750,U1748,facebook,referral,mobile,United Kingdom,1,3,0,208,0,0.0
2024-05-10,S104751,U4986,direct,referral,tablet,United Kingdom,1,6,0,313,1,237.46
2024-01-21,S104752,U4551,instagram,none,tablet,India,1,9,0,384,0,0.0
2024-03-04,S104753,U7298,direct,none,desktop,India,1,14,0,1350,0,0.0
2024-03-30,S104754,U7400,direct,organic,desktop,United States,1,10,0,1588,0,0.0
2024-02-05,S104755,U7378,direct,referral,desktop,Australia,1,10,0,517,0,0.0
2024-03-02,S104756,U7643,linkedin,email,desktop,United States,1,8,0,1035,0,0.0
2024-06-18,S104757,U7432,direct,cpc,desktop,Canada,1,14,1,308,0,0.0
2024-03-16,S104758,U1509,direct,cpc,desktop,Canada,1,13,0,573,1,474.23
2024-06-18,S104759,U6671,linkedin,organic,mobile,Australia,1,6,0,679,0,0.0
2024-01-13,S104760,U2823,bing,organic,desktop,Australia,1,5,0,1646,0,0.0
2024-01-11,S104761,U7852,facebook,referral,mobile,Australia,1,14,1,960,1,402.83
2024-02-23,S104762,U5880,email,email,mobile,India,1,13,0,384,0,0.0
2024-01-16,S104763,U3941,bing,email,desktop,India,1,3,1,1372,0,0.0
2024-01-08,S104764,U7919,google,none,desktop,Canada,1,12,0,224,0,0.0
2024-04-13,S104765,U7441,linkedin,organic,mobile,Australia,1,4,0,833,0,0.0
2024-02-28,S104766,U5232,linkedin,cpc,desktop,United Kingdom,1,13,0,122,0,0.0
2024-02-26,S104767,U7519,direct,cpc,desktop,Canada,1,13,0,462,0,0.0
2024-02-09,S104768,U3134,direct,referral,mobile,Australia,1,7,0,587,0,0.0
2024-05-09,S104769,U2777,email,cpc,desktop,United Kingdom,1,7,0,1080,0,0.0
2024-04-03,S104770,U2222,google,email,mobile,Australia,1,3,0,1468,0,0.0
2024-05-17,S104771,U7580,direct,email,mobile,United States,1,4,0,191,0,0.0
2024-02-13,S104772,U6429,instagram,organic,desktop,United Kingdom,1,3,1,130,1,225.34
2024-05-18,S104773,U4667,direct,referral,mobile,United States,1,2,1,728,1,263.63
2024-03-20,S104774,U2777,direct,cpc,desktop,India,1,6,0,1526,0,0.0
2024-03-21,S104775,U2304,instagram,organic,mobile,Canada,1,7,0,1759,0,0.0
2024-01-02,S104776,U5859,google,none,mobile,Australia,1,4,0,187,0,0.0
2024-06-26,S104777,U1701,instagram,none,desktop,Canada,1,5,0,521,0,0.0
2024-05-19,S104778,U3989,linkedin,cpc,mobile,Australia,1,8,0,948,0,0.0
2024-04-24,S104779,U1151,instagram,cpc,mobile,United States,1,9,0,1062,0,0.0
2024-03-30,S104780,U2325,facebook,cpc,desktop,United Kingdom,1,7,0,1265,0,0.0
2024-01-23,S104781,U2301,linkedin,email,tablet,United Kingdom,1,10,1,1492,1,249.57
2024-05-25,S104782,U4722,direct,cpc,desktop,Australia,1,14,0,853,0,0.0
2024-03-02,S104783,U2711,email,none,desktop,United States,1,1,0,708,0,0.0
2024-04-22,S104784,U6127,linkedin,cpc,desktop,Australia,1,11,0,815,0,0.0
2024-05-07,S104785,U1806,google,referral,mobile,Australia,1,14,1,1021,0,0.0
2024-03-02,S104786,U5330,google,none,mobile,Australia,1,3,1,140,0,0.0
2024-02-07,S104787,U3722,instagram,referral,mobile,United Kingdom,1,11,0,870,0,0.0
2024-06-14,S104788,U5656,linkedin,none,mobile,Australia,1,5,0,232,0,0.0
2024-03-01,S104789,U2325,direct,organic,mobile,United Kingdom,1,3,0,1118,0,0.0
2024-05-08,S104790,U5133,google,none,desktop,India,1,1,0,1768,1,234.14
2024-06-21,S104791,U2159,bing,none,desktop,United States,1,2,0,1214,1,199.92
2024-06-04,S104792,U3869,direct,referral,desktop,India,1,8,1,443,1,440.83
2024-05-28,S104793,U5516,bing,referral,desktop,Australia,1,7,0,1698,0,0.0
2024-05-01,S104794,U2242,facebook,none,desktop,United Kingdom,1,13,0,719,0,0.0
2024-04-19,S104795,U1347,bing,none,mobile,United States,1,10,1,1758,0,0.0
2024-01-13,S104796,U2831,google,email,tablet,Canada,1,3,1,295,0,0.0
2024-06-03,S104797,U2569,instagram,organic,desktop,United States,1,4,0,601,0,0.0
2024-04-09,S104798,U4935,facebook,organic,desktop,United States,1,14,0,234,0,0.0
2024-05-14,S104799,U7891,linkedin,cpc,desktop,Australia,1,13,0,1720,0,0.0
2024-01-22,S104800,U2918,direct,none,mobile,India,1,3,0,613,0,0.0
2024-03-14,S104801,U7416,google,none,desktop,India,1,13,1,1209,0,0.0
2024-05-11,S104802,U4232,facebook,none,mobile,Canada,1,4,1,202,0,0.0
2024-01-23,S104803,U4758,facebook,none,desktop,Australia,1,8,1,337,1,175.57
2024-04-28,S104804,U6997,google,organic,mobile,United States,1,9,0,479,1,69.27
2024-03-10,S104805,U3355,linkedin,referral,desktop,India,1,7,1,91,0,0.0
2024-03-24,S104806,U2397,linkedin,email,desktop,India,1,9,0,1426,1,256.36
2024-04-10,S104807,U3780,instagram,referral,desktop,United Kingdom,1,14,0,1513,0,0.0
2024-03-24,S104808,U2824,email,referral,desktop,United States,1,9,0,504,0,0.0
2024-06-09,S104809,U3491,bing,organic,mobile,Australia,1,7,0,1434,1,84.04
2024-01-28,S104810,U5060,linkedin,email,desktop,India,1,7,1,1770,0,0.0
2024-05-15,S104811,U6324,instagram,none,desktop,Australia,1,8,0,1625,1,397.46
2024-01-01,S104812,U1404,bing,organic,mobile,United States,1,12,0,115,0,0.0
2024-06-13,S104813,U2721,facebook,organic,desktop,United States,1,10,0,1196,0,0.0
2024-03-03,S104814,U7996,google,email,desktop,India,1,12,1,1060,0,0.0
2024-01-22,S104815,U6316,linkedin,cpc,mobile,Canada,1,12,0,324,0,0.0
2024-03-10,S104816,U3825,instagram,organic,mobile,Australia,1,3,0,1744,0,0.0
2024-05-04,S104817,U4845,facebook,referral,desktop,Australia,1,8,1,768,0,0.0
2024-05-28,S104818,U5210,linkedin,referral,mobile,United Kingdom,1,1,0,1572,0,0.0
2024-04-05,S104819,U4192,direct,none,mobile,United States,1,13,0,1705,0,0.0
2024-06-11,S104820,U6772,email,organic,desktop,United States,1,6,0,555,0,0.0
2024-03-19,S104821,U1064,facebook,none,mobile,India,1,2,0,63,0,0.0
2024-01-05,S104822,U2299,linkedin,organic,mobile,India,1,7,1,781,0,0.0
2024-02-29,S104823,U5920,facebook,email,tablet,India,1,13,0,1382,0,0.0
2024-04-29,S104824,U7382,google,organic,tablet,United Kingdom,1,3,1,1662,0,0.0
2024-02-15,S104825,U7445,google,cpc,desktop,Canada,1,11,0,809,0,0.0
2024-06-26,S104826,U2415,email,referral,mobile,India,1,10,1,667,0,0.0
2024-06-24,S104827,U4593,google,email,desktop,India,1,5,0,1087,1,581.69
2024-05-13,S104828,U1968,bing,referral,desktop,India,1,10,0,824,0,0.0
2024-02-25,S104829,U1368,direct,none,desktop,United Kingdom,1,2,0,435,0,0.0
2024-04-19,S104830,U1232,google,email,mobile,Australia,1,1,0,1071,0,0.0
2024-06-05,S104831,U3242,direct,cpc,mobile,Canada,1,5,0,1483,0,0.0
